Date,AAPL,GOOG,MSFT,AMZN,FB
2015-05-13,28.674837112426758,26.481000900268555,42.073692321777344,21.3435001373291,
2015-05-14,29.343860626220703,26.920000076293945,43.03654479980469,21.61400032043457,
2015-05-15,29.302902221679688,26.6924991607666,42.66554641723633,21.299999237060547,
2015-05-18,29.626035690307617,26.614999771118164,42.409358978271484,21.261999130249023,
2015-05-19,29.59873390197754,26.868000030517578,42.30268096923828,21.085500717163086,
2015-05-20,29.596452713012695,26.963499069213867,42.30268096923828,21.19300079345703,
2015-05-21,29.899112701416016,27.125499725341797,42.160423278808594,21.581499099731445,
2015-05-22,30.160797119140625,27.00550079345703,41.698097229003906,21.381500244140625,
2015-05-26,29.496322631835938,26.615999221801758,41.4224853515625,21.273500442504883,
2015-05-27,30.047021865844727,26.989500045776367,42.32936096191406,21.570999145507812,
2015-05-28,29.987857818603516,26.98900032043457,42.18709945678711,21.328500747680664,
2015-05-29,29.646516799926758,26.605499267578125,41.66254425048828,21.46150016784668,
2015-06-01,29.705673217773438,26.699499130249023,41.99150466918945,21.54599952697754,
2015-06-02,29.573698043823242,26.958999633789062,41.71588134765625,21.54949951171875,
2015-06-03,29.610105514526367,27.015499114990234,41.65365219116211,21.829500198364258,
2015-06-04,29.437162399291992,26.834999084472656,41.217994689941406,21.538999557495117,
2015-06-05,29.275590896606445,26.666500091552734,41.022396087646484,21.34749984741211,
2015-06-08,29.082168579101562,26.34149932861328,40.65787124633789,21.174999237060547,
2015-06-09,28.99569320678711,26.33449935913086,40.58674240112305,21.27400016784668,
2015-06-10,29.327930450439453,26.83449935913086,41.44026565551758,21.53849983215332,
2015-06-11,29.261940002441406,26.730499267578125,41.28911209106445,21.648500442504883,
2015-06-12,28.93880271911621,26.616500854492188,40.87126159667969,21.496000289916992,
2015-06-15,28.881916046142578,26.360000610351562,40.43560028076172,21.183500289916992,
2015-06-16,29.036657333374023,26.407499313354492,40.74678039550781,21.363000869750977,
2015-06-17,28.96839141845703,26.46299934387207,40.87126159667969,21.390499114990234,
2015-06-18,29.10037612915039,26.83650016784668,41.538063049316406,21.969499588012695,
2015-06-19,28.809099197387695,26.83449935913086,40.98683547973633,21.746000289916992,
2015-06-22,29.038930892944336,26.909500122070312,41.102413177490234,21.81450080871582,
2015-06-23,28.90694808959961,27.02400016784668,40.817901611328125,22.29949951171875,
2015-06-24,29.1527156829834,26.892000198364258,40.57785415649414,22.04199981689453,
2015-06-25,29.013898849487305,26.761499404907227,40.58674240112305,22.0049991607666,
2015-06-26,28.843231201171875,26.58449935913086,40.2400016784668,21.905000686645508,
2015-06-29,28.33804702758789,26.076000213623047,39.448707580566406,21.493000030517578,
2015-06-30,28.54285430908203,26.02549934387207,39.25311279296875,21.704500198364258,
2015-07-01,28.809099197387695,26.091999053955078,39.51983642578125,21.86949920654297,
2015-07-02,28.772687911987305,26.170000076293945,39.47539138793945,21.885499954223633,
2015-07-06,28.672561645507812,26.14299964904785,39.46649932861328,21.802000045776367,
2015-07-07,28.602014541625977,26.250999450683594,39.3864860534668,21.836000442504883,
2015-07-08,27.892026901245117,25.84149932861328,39.33313751220703,21.485000610351562,
2015-07-09,27.323129653930664,26.034000396728516,39.58207702636719,21.719499588012695,
2015-07-10,28.05359649658203,26.506500244140625,39.66210174560547,22.175500869750977,
2015-07-13,28.595195770263672,27.327499389648438,40.48894500732422,22.778499603271484,
2015-07-14,28.583818435668945,28.05500030517578,40.5600700378418,23.278499603271484,
2015-07-15,28.859159469604492,28.01099967956543,40.684539794921875,23.059499740600586,
2015-07-16,29.243732452392578,28.99250030517578,41.48472595214844,23.77400016784668,
2015-07-17,29.496322631835938,33.64649963378906,41.44915008544922,24.15049934387207,
2015-07-20,30.053855895996094,33.1510009765625,41.71588134765625,24.405000686645508,
2015-07-21,29.75347137451172,33.1150016784668,42.03594970703125,24.399999618530273,
2015-07-22,28.495067596435547,33.10499954223633,40.48894500732422,24.41349983215332,
2015-07-23,28.481412887573242,32.2140007019043,40.9957275390625,24.108999252319336,
2015-07-24,28.331222534179688,31.17799949645996,40.84457778930664,26.47100067138672,
2015-07-27,27.937541961669922,31.363000869750977,40.320011138916016,26.570499420166016,
2015-07-28,28.07634925842285,31.399999618530273,40.31112289428711,26.30150032043457,
2015-07-29,27.98760223388672,31.596500396728516,41.155757904052734,26.450000762939453,
2015-07-30,27.84651756286621,31.629499435424805,41.68031692504883,26.83799934387207,
2015-07-31,27.60302734375,31.280500411987305,41.52028274536133,26.8075008392334,
2015-08-03,26.95220947265625,31.56049919128418,41.61809158325195,26.75149917602539,
2015-08-04,26.08747673034668,31.462499618530273,42.267112731933594,26.594999313354492,
2015-08-05,26.260427474975586,32.18899917602539,42.30268096923828,26.850500106811523,
2015-08-06,26.31756591796875,32.13399887084961,41.44915008544922,26.472999572753906,
2015-08-07,26.406719207763672,31.764999389648438,41.555850982666016,26.131000518798828,
2015-08-10,27.36680030822754,31.686500549316406,42.08041000366211,26.200000762939453,
2015-08-11,25.942684173583984,33.03900146484375,41.262451171875,26.37299919128418,
2015-08-12,26.34271812438965,32.97800064086914,41.555850982666016,26.295499801635742,
2015-08-13,26.3221435546875,32.8224983215332,41.54696273803711,26.482999801635742,
2015-08-14,26.50730323791504,32.85599899291992,41.787010192871094,26.576000213623047,
2015-08-17,26.781612396240234,33.04349899291992,42.07152557373047,26.76099967956543,
2015-08-18,26.630733489990234,32.80649948120117,42.3042106628418,26.750999450683594,
2015-08-19,26.29014015197754,33.04499816894531,41.713539123535156,26.645999908447266,
2015-08-20,25.750667572021484,32.34149932861328,40.86333465576172,25.788999557495117,
2015-08-21,24.17568016052246,30.624000549316406,38.54541778564453,24.723499298095703,
2015-08-24,23.572202682495117,29.480499267578125,37.301429748535156,23.168500900268555,
2015-08-25,23.713930130004883,29.10300064086914,36.21855163574219,23.318500518798828,
2015-08-26,25.07404327392578,31.430999755859375,38.223236083984375,25.03849983215332,
2015-08-27,25.812379837036133,31.88050079345703,39.288230895996094,25.918500900268555,
2015-08-28,25.896968841552734,31.518999099731445,39.31507873535156,25.90049934387207,
2015-08-31,25.77581024169922,30.912500381469727,38.94813537597656,25.644500732421875,
2015-09-01,24.623720169067383,29.88949966430664,37.42673873901367,24.82699966430664,
2015-09-02,25.679800033569336,30.716999053955078,38.80494689941406,25.52750015258789,
2015-09-03,25.229482650756836,30.3125,38.93025207519531,25.236000061035156,
2015-09-04,24.978036880493164,30.03499984741211,38.133750915527344,24.950000762939453,
2015-09-08,25.672948837280273,30.732999801635742,39.27927780151367,25.87700080871582,
2015-09-09,25.1791934967041,30.63599967956543,38.54541778564453,25.844499588012695,
2015-09-10,25.73238182067871,31.0674991607666,38.7423210144043,26.11199951171875,
2015-09-11,26.107263565063477,31.28849983215332,38.912349700927734,26.472000122070312,
2015-09-14,26.358720779418945,31.16200065612793,38.51858139038086,26.069000244140625,
2015-09-15,26.5804443359375,31.756999969482422,39.35982131958008,26.118499755859375,
2015-09-16,26.610164642333984,31.798999786376953,39.64622116088867,26.36949920654297,
2015-09-17,26.040971755981445,32.14500045776367,39.60145950317383,26.943500518798828,
2015-09-18,25.933544158935547,31.462499618530273,38.912349700927734,27.01300048828125,
2015-09-21,26.335861206054688,31.77199935913086,39.476173400878906,27.41950035095215,
2015-09-22,25.922107696533203,31.13450050354004,39.288230895996094,26.920000076293945,
2015-09-23,26.13241195678711,31.118000030517578,39.26137161254883,26.803499221801758,
2015-09-24,26.287853240966797,31.290000915527344,39.29718017578125,26.6875,
2015-09-25,26.2215633392334,30.598499298095703,39.32401657104492,26.212499618530273,
2015-09-28,25.70266342163086,29.74449920654297,38.7423210144043,25.202999114990234,
2015-09-29,24.930021286010742,29.74850082397461,38.876548767089844,24.803499221801758,
2015-09-30,25.213483810424805,30.42099952697754,39.610416412353516,25.594499588012695,
2015-10-01,25.04889678955078,30.56450080871582,39.92363739013672,26.035999298095703,
2015-10-02,25.231773376464844,31.345500946044922,40.78279495239258,26.62700080871582,
2015-10-05,25.32320785522461,32.07350158691406,41.7314338684082,27.18400001525879,
2015-10-06,25.444353103637695,32.27199935913086,41.83881759643555,26.874000549316406,
2015-10-07,25.32320785522461,32.11800003051758,41.88357925415039,27.097000122070312,
2015-10-08,25.03061294555664,31.95800018310547,42.465293884277344,26.658000946044922,
2015-10-09,25.629514694213867,32.18050003051758,42.161014556884766,26.989999771118164,
2015-10-12,25.510650634765625,32.333499908447266,42.062564849853516,27.50950050354004,
2015-10-13,25.554080963134766,32.6150016784668,41.9641227722168,27.44499969482422,
2015-10-14,25.192909240722656,32.55799865722656,41.77618408203125,27.241500854492188,
2015-10-15,25.570085525512695,33.08700180053711,42.07151794433594,28.121999740600586,
2015-10-16,25.38263702392578,33.11000061035156,42.51898956298828,28.538000106811523,
2015-10-19,25.540369033813477,33.30500030517578,42.617427825927734,28.657499313354492,
2015-10-20,26.00669288635254,32.513999938964844,42.75167465209961,28.04400062561035,
2015-10-21,26.00440216064453,32.13050079345703,42.24156951904297,27.78849983215332,
2015-10-22,26.40215492248535,32.589500427246094,42.984375,28.195499420166016,
2015-10-23,27.220502853393555,35.099998474121094,47.3159065246582,29.951499938964844,
2015-10-26,26.35185432434082,35.638999938964844,48.550941467285156,30.430500030517578,
2015-10-27,26.184988021850586,35.42449951171875,48.049781799316406,30.550500869750977,
2015-10-28,27.263935089111328,35.647499084472656,48.309303283691406,30.854999542236328,
2015-10-29,27.551956176757812,35.84600067138672,47.75444412231445,31.327499389648438,
2015-10-30,27.316513061523438,35.54050064086914,47.110076904296875,31.295000076293945,
2015-11-02,27.700544357299805,36.05550003051758,47.64704895019531,31.417499542236328,
2015-11-03,28.018280029296875,36.108001708984375,48.461456298828125,31.265499114990234,
2015-11-04,27.887983322143555,36.40549850463867,48.685184478759766,32.04750061035156,
2015-11-05,27.759422302246094,36.5625,48.66728591918945,32.782501220703125,
2015-11-06,27.791561126708984,36.6879997253418,49.150550842285156,32.96849822998047,
2015-11-09,27.679080963134766,36.24449920654297,48.470394134521484,32.77450180053711,
2015-11-10,26.80671501159668,36.41600036621094,47.888671875,32.98400115966797,
2015-11-11,26.655202865600586,36.77000045776367,48.013973236083984,33.662498474121094,
2015-11-12,26.565671920776367,36.561500549316406,47.71863555908203,33.279998779296875,
2015-11-13,25.789724349975586,35.849998474121094,47.28907012939453,32.11750030517578,
2015-11-16,26.212133407592773,36.448001861572266,48.12137222290039,32.390499114990234,
2015-11-17,26.099647521972656,36.26499938964844,47.724937438964844,32.165000915527344,
2015-11-18,26.92609405517578,37.0,48.51780319213867,33.176998138427734,
2015-11-19,27.26814842224121,36.920501708984375,48.59888458251953,33.063499450683594,
2015-11-20,27.387527465820312,37.83000183105469,48.82412338256836,33.42250061035156,
2015-11-23,27.031692504882812,37.79899978637695,48.82412338256836,33.949501037597656,
2015-11-24,27.29110336303711,37.41400146484375,48.8781852722168,33.557498931884766,
2015-11-25,27.09597396850586,37.407501220703125,48.373653411865234,33.766998291015625,
2015-11-27,27.04546356201172,37.51300048828125,48.58987808227539,33.66299819946289,
2015-11-30,27.157957077026367,37.130001068115234,48.96828842163086,33.2400016784668,
2015-12-01,26.937572479248047,38.35200119018555,49.752140045166016,33.952999114990234,
2015-12-02,26.69422721862793,38.11899948120117,49.743141174316406,33.800498962402344,
2015-12-03,26.446292877197266,37.62699890136719,48.83314514160156,33.3125,
2015-12-04,27.325544357299805,38.34049987792969,50.373817443847656,33.63199996948242,
2015-12-07,27.153366088867188,38.162498474121094,50.28372573852539,33.49150085449219,
2015-12-08,27.141887664794922,38.118499755859375,50.26570510864258,33.86650085449219,
2015-12-09,26.542715072631836,37.580501556396484,49.535911560058594,33.239498138427734,
2015-12-10,26.668973922729492,37.472999572753906,49.79718780517578,33.11600112915039,
2015-12-11,25.982561111450195,36.94350051879883,48.70700454711914,32.00749969482422,
2015-12-14,25.821866989135742,37.38850021362305,49.68006896972656,32.89550018310547,
2015-12-15,25.365028381347656,37.16999816894531,49.734127044677734,32.93199920654297,
2015-12-16,25.560157775878906,37.90449905395508,50.5720329284668,33.78850173950195,
2015-12-17,25.01837921142578,37.471500396728516,50.18461608886719,33.532501220703125,
2015-12-18,24.34114646911621,36.96549987792969,48.77006530761719,33.207000732421875,
2015-12-21,24.63958740234375,37.38850021362305,49.400760650634766,33.22549819946289,
2015-12-22,24.61663055419922,37.5,49.86927032470703,33.157501220703125,
2015-12-23,24.933435440063477,37.515499114990234,50.2927360534668,33.185001373291016,
2015-12-24,24.800281524658203,37.41999816894531,50.15757751464844,33.13949966430664,
2015-12-28,24.522506713867188,38.1254997253418,50.40985870361328,33.7599983215332,
2015-12-29,24.963279724121094,38.83000183105469,50.950443267822266,34.69850158691406,
2015-12-30,24.63729476928711,38.54999923706055,50.734214782714844,34.45349884033203,
2015-12-31,24.164386749267578,37.944000244140625,49.98639678955078,33.794498443603516,
2016-01-04,24.185041427612305,37.09199905395508,49.37373352050781,31.84950065612793,
2016-01-05,23.5789794921875,37.12900161743164,49.59896469116211,31.68950080871582,
2016-01-06,23.1175537109375,37.180999755859375,48.697994232177734,31.63249969482422,
2016-01-07,22.14188003540039,36.31949996948242,47.004146575927734,30.39699935913086,
2016-01-08,22.258962631225586,35.7234992980957,47.148311614990234,30.352500915527344,
2016-01-11,22.619388580322266,35.80149841308594,47.121280670166016,30.886999130249023,
2016-01-12,22.947669982910156,36.30350112915039,47.55375289916992,30.894500732421875,
2016-01-13,22.357675552368164,35.02799987792969,46.52663040161133,29.090499877929688,
2016-01-14,22.84665870666504,35.736000061035156,47.85107421875,29.649999618530273,
2016-01-15,22.29799461364746,34.72249984741211,45.94099044799805,28.509000778198242,
2016-01-19,22.190092086791992,35.089500427246094,45.55358123779297,28.724000930786133,
2016-01-20,22.219945907592773,34.92250061035156,45.76080322265625,28.588499069213867,
2016-01-21,22.107454299926758,35.329498291015625,45.48148727416992,28.750999450683594,
2016-01-22,23.282840728759766,36.26250076293945,47.112274169921875,29.819000244140625,
2016-01-25,22.828296661376953,35.583499908447266,46.66178894042969,29.826499938964844,
2016-01-26,22.954553604125977,35.652000427246094,47.004146575927734,30.0625,
2016-01-27,21.446292877197266,34.9995002746582,46.14822769165039,29.167499542236328,
2016-01-28,21.600099563598633,36.54800033569336,46.905052185058594,31.767499923706055,
2016-01-29,22.346195220947266,37.147499084472656,49.635013580322266,29.350000381469727,
2016-02-01,22.13729476928711,37.599998474121094,49.29264450073242,28.74049949645996,
2016-02-02,21.68963623046875,38.23249816894531,47.75196075439453,27.604999542236328,
2016-02-03,22.118925094604492,36.34749984741211,46.995155334472656,26.553499221801758,
2016-02-04,22.296653747558594,35.4005012512207,46.85098648071289,26.812999725341797,
2016-02-05,21.701152801513672,34.17850112915039,45.19318389892578,25.10650062561035,
2016-02-08,21.929662704467773,34.137001037597656,44.5174560546875,24.405000686645508,
2016-02-09,21.925039291381836,33.90549850463867,44.40031814575195,24.103500366210938,
2016-02-10,21.75885772705078,34.20600128173828,44.78774642944336,24.52400016784668,
2016-02-11,21.627286911010742,34.15549850463867,44.76972198486328,25.19099998474121,
2016-02-12,21.69422721862793,34.119998931884766,45.49951934814453,25.354000091552734,
2016-02-16,22.305883407592773,34.54999923706055,46.36159133911133,26.05500030517578,
2016-02-17,22.647491455078125,35.41999816894531,47.56849670410156,26.704999923706055,
2016-02-18,22.218175888061523,34.86750030517578,47.35979080200195,26.25,
2016-02-19,22.167394638061523,35.045501708984375,47.02403259277344,26.7450008392334,
2016-02-22,22.361278533935547,35.323001861572266,47.77721405029297,27.975000381469727,
2016-02-23,21.855798721313477,34.79249954223633,46.443267822265625,27.64699935913086,
2016-02-24,22.181249618530273,34.97800064086914,46.606590270996094,27.70199966430664,
2016-02-25,22.33358383178711,35.287498474121094,47.27811813354492,27.75749969482422,
2016-02-26,22.36820411682129,35.253501892089844,46.55215072631836,27.761499404907227,
2016-02-29,22.317428588867188,34.88850021362305,46.17102813720703,27.625999450683594,
2016-03-01,23.203754425048828,35.94049835205078,47.71369171142578,28.95199966430664,
2016-03-02,23.254535675048828,35.942501068115234,48.0494499206543,29.010499954223633,
2016-03-03,23.427644729614258,35.62099838256836,47.50497817993164,28.874500274658203,
2016-03-04,23.77617073059082,35.544498443603516,47.21459197998047,28.756999969482422,
2016-03-07,23.513046264648438,34.757999420166016,46.307151794433594,28.139999389648438,
2016-03-08,23.31915855407715,34.69850158691406,46.86975860595703,28.01300048828125,
2016-03-09,23.33993148803711,35.262001037597656,47.94962692260742,27.973499298095703,
2016-03-10,23.351476669311523,35.64099884033203,47.23274230957031,27.946500778198242,
2016-03-11,23.60306739807129,36.340999603271484,48.15834045410156,28.480499267578125,
2016-03-14,23.66307258605957,36.52450180053711,48.249080657958984,28.668500900268555,
2016-03-15,24.138547897338867,36.416500091552734,48.63022232055664,28.85099983215332,
2016-03-16,24.459383010864258,36.804500579833984,49.31986999511719,28.713499069213867,
2016-03-17,24.42014503479004,36.888999938964844,49.6011848449707,27.972000122070312,
2016-03-18,24.44784164428711,36.880001068115234,48.53947067260742,27.604000091552734,
2016-03-21,24.445533752441406,37.10449981689453,48.875221252441406,27.698999404907227,
2016-03-22,24.632492065429688,37.037498474121094,49.06578826904297,28.02400016784668,
2016-03-23,24.496315002441406,36.90299987792969,48.975040435791016,28.48150062561035,
2016-03-24,24.390134811401367,36.76499938964844,49.19282913208008,29.147499084472656,
2016-03-28,24.279342651367188,36.67649841308594,48.584842681884766,28.993499755859375,
2016-03-29,24.854074478149414,37.23849868774414,49.64656066894531,29.69300079345703,
2016-03-30,25.288005828857422,37.5265007019043,49.95508575439453,29.934499740600586,
2016-03-31,25.156435012817383,37.247501373291016,50.118438720703125,29.68199920654297,
2016-04-01,25.387252807617188,37.49549865722656,50.42695617675781,29.924999237060547,
2016-04-04,25.648073196411133,37.26449966430664,50.299922943115234,29.659500122070312,
2016-04-05,25.345705032348633,36.88999938964844,49.51044464111328,29.30699920654297,
2016-04-06,25.61115074157715,37.28450012207031,50.01861572265625,30.104000091552734,
2016-04-07,25.052574157714844,37.013999938964844,49.41969680786133,29.571500778198242,
2016-04-08,25.08027458190918,36.95750045776367,49.383392333984375,29.729999542236328,
2016-04-11,25.16336441040039,36.80500030517578,49.2835807800293,29.796499252319336,
2016-04-12,25.49112319946289,37.15449905395508,49.59211349487305,30.15850067138672,
2016-04-13,25.860424041748047,37.58599853515625,50.227325439453125,30.740999221801758,
2016-04-14,25.8742733001709,37.65999984741211,50.23640060424805,31.037500381469727,
2016-04-15,25.35494041442871,37.95000076293945,50.499568939208984,31.29450035095215,
2016-04-18,24.807910919189453,38.330501556396484,51.234596252441406,31.767499923706055,
2016-04-19,24.676347732543945,37.69649887084961,51.17107009887695,31.395000457763672,
2016-04-20,24.727127075195312,37.63349914550781,50.44512176513672,31.649499893188477,
2016-04-21,24.459383010864258,37.957000732421875,50.61752700805664,31.549999237060547,
2016-04-22,24.392446517944336,35.938499450683594,46.98772430419922,31.024999618530273,
2016-04-25,24.253957748413086,36.157501220703125,47.28720474243164,31.309999465942383,
2016-04-26,24.085466384887695,35.40700149536133,46.67919158935547,30.8439998626709,
2016-04-27,22.578248977661133,35.29199981689453,46.22547149658203,30.328500747680664,
2016-04-28,21.888111114501953,34.55099868774414,45.28172302246094,30.100000381469727,
2016-04-29,21.636524200439453,34.6505012512207,45.25450134277344,32.97949981689453,
2016-05-02,21.613449096679688,34.910499572753906,45.92601776123047,34.192501068115234,
2016-05-03,21.968894958496094,34.61800003051758,45.17283248901367,33.566001892089844,
2016-05-04,21.740386962890625,34.78499984741211,45.25450134277344,33.54499816894531,
2016-05-05,21.65214729309082,35.07149887084961,45.31801986694336,32.954498291015625,
2016-05-06,21.53139305114746,35.555999755859375,45.726375579833984,33.6974983215332,
2016-05-09,21.547649383544922,35.64500045776367,45.43598937988281,33.98749923706055,
2016-05-10,21.693946838378906,36.159000396728516,46.29806900024414,35.153499603271484,
2016-05-11,21.482629776000977,35.76449966430664,46.32529830932617,35.6614990234375,
2016-05-12,20.978708267211914,35.66550064086914,46.74271011352539,35.89649963378906,
2016-05-13,21.0205078125,35.541500091552734,46.352516174316406,35.49599838256836,
2016-05-16,21.800765991210938,35.824501037597656,47.033119201660156,35.53300094604492,
2016-05-17,21.71019744873047,35.311500549316406,46.15586471557617,34.76350021362305,
2016-05-18,21.95867919921875,35.33150100708008,46.429988861083984,34.872501373291016,
2016-05-19,21.875078201293945,35.01599884033203,45.98223876953125,34.92599868774414,
